time_ms,received_bytes_sec,sent_bytes_sec
0,0,0
1443,0,0
1950,0,0
2457,38524,9499
2925,29120,19290
3432,0,0
3939,0,0
4485,0,0
4992,0,0
5499,0,0
6006,0,0
6552,0,0
7059,0,0
7566,0,0
8073,0,0
8619,0,0
9087,0,0
9633,0,0
10140,0,0
10647,0,0
11154,0,0
11661,0,0
12207,0,0
12714,0,0
13221,0,0
13728,0,0
14235,0,0
14781,0,0
15288,0,0
15795,0,0
16302,0,0
16809,0,0
17316,0,0
17823,0,0
18369,0,0
18876,0,0
19383,0,0
19890,0,0
20397,0,0
20904,0,0
21411,0,0
21957,0,0
22464,0,0
22971,0,0
23478,0,0
23985,0,0
24531,0,0
25038,0,0
25545,0,0
26052,0,0
26559,0,0
27105,0,0
27612,0,0
28119,0,0
28626,0,0
29133,0,0
29640,0,0
30186,0,0
30693,0,0
31200,0,0
31707,0,0
32214,0,0
32721,0,0
33267,0,0
33774,0,0
34281,0,0
34788,0,0
35334,0,0
35841,0,0
36348,0,0
36855,0,0
37362,0,0
37869,0,0
38376,1376594,55314
38883,0,0
39390,1173402,62119
