time_ms,received_bytes_sec,sent_bytes_sec
0,0,0
1485,0,0
1980,0,0
2475,0,0
2970,0,0
3510,0,0
4005,0,0
4545,0,0
5040,0,0
5580,0,0
6075,0,0
6570,0,0
7065,0,0
7605,0,0
8100,0,0
8595,0,0
9135,0,0
9630,0,0
10170,0,0
10665,0,0
11160,0,0
11700,0,0
12195,0,0
12690,0,0
13230,0,0
13725,0,0
14220,0,0
14760,0,0
15255,0,0
15795,0,0
16290,0,0
16830,0,0
17325,0,0
17865,0,0
18360,0,0
18900,0,0
19395,0,0
19935,0,0
20430,0,0
20925,0,0
21465,0,0
21960,0,0
22500,0,0
22995,0,0
23490,0,0
24030,0,0
24525,0,0
25065,0,0
25560,0,0
26100,0,0
26595,0,0
27135,0,0
27630,0,0
28125,0,0
28665,0,0
29160,0,0
29700,0,0
30195,0,0
30735,0,0
31230,0,0
31770,0,0
32265,0,0
32760,0,0
33255,0,0
33795,0,0
34290,0,0
34830,0,0
35325,0,0
35865,0,0
36360,0,0
36900,0,0
37395,0,0
37890,0,0
38430,0,0
38925,0,0
39465,0,0
39960,0,0
40500,0,0
40995,0,0
41490,0,0
42030,0,0
42525,0,0
43020,0,0
43560,0,0
44055,0,0
44595,0,0
